NEONsite,FluxnetSite,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2009,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,7,6.065658116,6.530196446,6.013002913,6.70041451,6.743184055,6.430757371,6.266501928,6.232910208,6.539489371,6.698169977,6.226744444,6.397775397,6.388542509,6.637968661,6.321944068,-1.302183805,-1.621194606,-1.206109588,-1.855580645,-1.832401,-1.726443566,-1.431375191,-1.447625706,-1.605430788,-1.866156307,-1.49167099,-1.69714276,-1.462101514,-1.763511635,-1.469855199,4.469671289,4.588407812,4.539940777,4.571686629,4.644887199,4.441670833,4.506985968,4.479712094,4.638411023,4.589203002,4.443545159,4.468073654,4.630776177,4.578342006,4.57902177
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,8,6.702456735,6.330501655,6.295014042,6.127993198,6.459916417,6.151869473,6.427045149,5.823779729,6.446631993,6.369381909,6.174103287,6.069044018,6.282708957,6.293020579,6.22234427,-1.890032911,-1.506565483,-1.42129141,-1.297395455,-1.635962984,-1.416773034,-1.679769973,-1.071641057,-1.590991956,-1.544986693,-1.526443224,-1.326416826,-1.442018412,-1.518433056,-1.453619569,4.531124358,4.545216313,4.615051637,4.561397345,4.565411159,4.448639535,4.505203929,4.525012566,4.575827964,4.550087479,4.424537141,4.466297824,4.571810009,4.497845539,4.519338782
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,9,5.342770511,5.828703705,5.277263708,5.381086586,5.694049303,5.342279306,5.612648022,5.461567546,5.727145915,5.592296254,5.011752243,5.380241377,5.480683775,5.071415415,5.218203586,-1.088444114,-1.20519826,-0.967520337,-0.930835501,-1.126750567,-1.108176113,-1.08752826,-1.180414455,-1.280291826,-1.352789726,-0.98809658,-1.058928999,-1.121892603,-0.831234254,-0.868415448,4.056039918,4.380727141,4.1207164,4.285576501,4.350878782,4.03068018,4.327384568,4.065818097,4.219596212,4.055702644,3.834406153,4.101063356,4.158832418,4.081142722,4.164573991
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,10,4.102428128,4.573274512,4.293312562,4.584168258,4.37005368,3.954260632,4.278795206,4.158035615,4.383346306,4.416160138,3.958470717,4.157900645,4.15027707,4.617495087,4.421415522,-0.736662351,-0.80210722,-0.599736674,-0.809540563,-0.7446164,-0.589037417,-0.596797218,-0.691092627,-0.731159017,-1.014047308,-0.638668996,-0.741436176,-0.646448122,-1.041821365,-0.72633396,3.231160098,3.638115696,3.575419843,3.612871927,3.497759524,3.235577207,3.572746209,3.31001537,3.517503724,3.280278588,3.18179968,3.265433334,3.372439896,3.414655513,3.535978159
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,11,3.404982811,3.072194597,3.488791279,3.306829359,3.436198078,3.171952888,3.383674696,3.046766682,3.052771708,3.156841085,3.216519764,2.599198086,3.063402458,3.084251114,3.454316559,-0.374156252,-0.44647429,-0.54574781,-0.362663642,-0.512551341,-0.502273744,-0.53658939,-0.57120888,-0.254765936,-0.548768508,-0.415949192,-0.250869415,-0.261048125,-0.463424735,-0.335007441,2.952678742,2.524143003,2.821394644,2.827583687,2.780016762,2.562393692,2.758283042,2.367394806,2.706367362,2.51224169,2.707803388,2.313430813,2.710432997,2.499733372,2.99467034
OSBS,US-xSB,Ordway-Swisher Biological Station NEON,12,2.525601099,2.524102886,2.689037585,2.677672124,2.647506169,2.787340696,2.873858543,2.852387814,2.277720608,2.195722193,2.686839479,2.215703382,2.705919649,2.533717893,2.779285209,-0.232187751,-0.38235129,-0.393090244,-0.366202114,-0.424938312,-0.179718408,-0.279090056,-0.250751566,-0.090569998,-0.369513058,-0.227598243,-0.053786424,-0.261914041,-0.137404033,-0.216152803,2.243575824,2.065213437,2.184455709,2.202470178,2.121289449,2.560306248,2.548444477,2.536728999,2.161250733,1.75424074,2.418508699,2.124352945,2.368775408,2.344077963,2.547429831
RMNP,US-xRM,Rocky Mountains NEON,1,0.164242606,0.173708429,0.277919017,0.187987357,0.249992326,0.258729874,0.095093505,0.08022235,0.324361047,0.113916426,0.141978493,0.204978809,0.166407173,0.217492261,0.171872314,0.123649705,0.112552869,0.112425434,0.11339354,0.116990804,0.102645269,0.176151064,0.126866872,0.107848316,0.149256539,0.142499933,0.147257383,0.119861313,0.145625441,0.155596919,1.41E+36,0.378402175,0.472820197,0.397997125,0.45497459,0.443038467,0.343184695,0.283901968,0.501730034,0.337764643,0.355009808,0.433561184,0.366640356,0.429754546,0.394586906
RMNP,US-xRM,Rocky Mountains NEON,2,0.179521044,0.215550337,0.134848887,0.154316855,0.250937786,0.242431854,0.185572909,0.200238792,0.301295408,0.085350562,0.195471374,0.116618567,0.172304797,0.202229743,0.349212458,0.100674793,0.107205718,0.126791613,0.094876568,0.090542301,0.048613366,0.118243877,0.085505364,0.052721624,0.142957995,0.08622458,0.131277156,0.122915671,0.107121857,0.144675105,0.380027727,0.419643555,0.350172413,0.348672376,0.43945108,0.400190716,0.40890882,0.37530295,0.454161701,0.305383971,0.372606722,0.329481336,0.373339509,0.386303776,0.569547231
RMNP,US-xRM,Rocky Mountains NEON,3,0.410328607,0.396381776,0.339483247,0.788281502,0.443098731,0.371061661,0.670343781,0.405700948,0.492031653,0.324456704,0.421703023,0.787447156,0.297155475,0.391813745,0.572697302,0.049213237,0.007647346,0.11633039,-0.093073377,0.029048895,0.07307749,-0.049303496,0.007397906,0.031621585,0.103368911,0.022429229,-0.162771519,0.088880395,0.026944289,-0.031619988,0.569328131,0.505488045,0.551069775,0.773315094,0.563185953,0.536423368,0.705803243,0.513256848,0.620441979,0.514441381,0.533565532,0.747255162,0.475706824,0.519527053,0.640430669
RMNP,US-xRM,Rocky Mountains NEON,4,1.07113454,1.211333608,0.980616277,1.221420789,1.141057691,1.303864356,1.180766063,0.818652037,0.868414937,0.928748384,0.73254061,1.576464366,0.570867919,0.925742676,1.161650462,-0.194064337,-0.298831247,-0.135617015,-0.283018176,-0.201698383,-0.289904295,-0.271833688,-0.122487794,-0.072118489,-0.14458628,-0.054857801,-0.454023916,-0.001223546,-0.139766515,-0.202105084,0.93670767,1.019472965,0.92264941,1.015681599,1.002321666,1.079248527,0.969600165,0.789469322,0.862609723,0.860253904,0.771872373,1.199125589,0.674438975,0.868540554,1.032610953
RMNP,US-xRM,Rocky Mountains NEON,5,2.491824419,2.176563775,2.429279077,2.543550686,2.530867912,2.306102485,2.473797405,1.753329714,2.126948214,1.879733948,1.461037426,2.151838115,1.849722536,2.01272085,1.574443333,-0.722890005,-0.597457388,-0.71461873,-0.737560438,-0.800132388,-0.646251354,-0.727550405,-0.388534217,-0.556801143,-0.524585485,-0.208613606,-0.581000095,-0.517426721,-0.53979505,-0.315385197,1.711856265,1.607405333,1.65704873,1.747196701,1.665047372,1.667294867,1.681005064,1.397956283,1.565764889,1.367296468,1.290292745,1.602251965,1.382302477,1.462646017,1.288504307
RMNP,US-xRM,Rocky Mountains NEON,6,3.669655208,3.616491778,3.796225006,3.307595382,3.964301763,3.440056179,3.664903594,3.275886105,3.561446713,3.785670751,3.51546178,2.966467583,3.249887949,3.528429325,3.808257781,-1.044371292,-1.024904519,-1.242294217,-0.968701783,-1.31866458,-0.955291246,-1.14975395,-0.959344423,-1.18625816,-1.178845496,-1.052777633,-0.735935414,-0.861241851,-1.080064145,-1.163194082,2.525998513,2.560342056,2.398198468,2.259791227,2.472645784,2.446788282,2.438672144,2.236472371,2.240809185,2.485155026,2.340867119,2.320953229,2.377046691,2.352906941,2.508357734
RMNP,US-xRM,Rocky Mountains NEON,7,3.550395589,3.318382656,4.055685922,3.811507127,4.169341779,3.624742711,3.584407698,3.355128476,3.764787798,3.631301525,3.730067072,2.941230221,3.23381523,3.479891343,3.816184666,-0.91419718,-0.779693862,-1.128284172,-1.110389449,-1.220848625,-0.96455282,-0.93334562,-0.806891692,-1.070130527,-0.989631063,-1.014840608,-0.638171778,-0.73451304,-0.883795832,-1.095419559,2.64274741,2.60940242,2.892828073,2.649090931,2.892675836,2.662554054,2.648653999,2.596281956,2.649531717,2.63338102,2.668970776,2.375985733,2.544839623,2.594020219,2.671767034
RMNP,US-xRM,Rocky Mountains NEON,8,3.123707327,2.926164551,3.437683362,3.533916303,3.461847435,3.022107273,3.231566708,3.061449034,3.073942248,3.174909906,3.396113464,2.276669078,2.709876356,2.901698067,3.033688227,-0.676741454,-0.632653959,-0.843986994,-1.018898276,-0.95087254,-0.722060954,-0.75903144,-0.717999616,-0.770142619,-0.780517196,-0.868740695,-0.319961355,-0.516992652,-0.644113776,-0.721228282,2.468600497,2.361209635,2.60245078,2.455040991,2.494501108,2.306292618,2.494949764,2.362923671,2.329912187,2.414428067,2.544815325,2.08276665,2.247166808,2.274609397,2.350485827
RMNP,US-xRM,Rocky Mountains NEON,9,2.360700769,2.14094825,2.464679971,2.326178422,2.46478298,1.960984403,2.34855538,2.425124256,2.008513127,2.238191261,2.287121044,1.834583771,2.239222684,2.150708364,2.062663215,-0.491080127,-0.387367231,-0.666351019,-0.50108864,-0.568226048,-0.317589622,-0.531322529,-0.571936911,-0.317208636,-0.446159428,-0.47925427,-0.248872498,-0.409316116,-0.353959066,-0.345894294,1.899146696,1.775546198,1.787322784,1.825620536,1.926094237,1.662643353,1.83168728,1.844366062,1.743107035,1.867016363,1.832832428,1.673693546,1.846162158,1.851820749,1.798861886
RMNP,US-xRM,Rocky Mountains NEON,10,1.184412777,1.061620916,1.443380929,1.363552299,1.39502789,0.858457407,1.365086182,1.396533407,0.842926052,1.188533901,1.131502088,1.060634644,1.062184354,1.214801376,1.249793252,-0.138714768,-0.143842759,-0.194163626,-0.242316275,-0.170740383,0.026781063,-0.183329433,-0.231112196,0.004040333,-0.104452645,-0.082259543,-0.035537078,-0.093177024,-0.08086809,-0.061759671,1.096773193,0.956803694,1.286856524,1.157874679,1.248435086,0.937172698,1.217947768,1.201652177,0.911371274,1.137163956,1.09476943,1.082507998,1.017419639,1.175165531,1.258486759
RMNP,US-xRM,Rocky Mountains NEON,11,0.50573452,0.344812141,0.362861097,0.328984999,0.367537646,0.419036547,0.578029665,0.515468514,0.411137651,0.310701128,0.306391712,0.519113932,0.407865586,0.417201877,0.385909123,0.02657206,0.117007094,0.102693769,0.119764683,0.098251978,0.107119813,0.094012502,0.083392194,0.108616388,0.125636698,0.148428527,0.086166806,0.137258828,0.130121728,0.134046763,0.635422194,0.536722431,0.54997896,0.531596037,0.536768997,0.615678914,0.743228315,0.68148766,0.604025951,0.511793724,0.531220284,0.692664887,0.610674042,0.617809631,0.581737003
RMNP,US-xRM,Rocky Mountains NEON,12,0.178432952,0.204165207,0.18382538,0.221570434,0.226215279,0.129385716,0.065700722,0.240263547,0.06789141,0.17981245,0.155493343,0.138584088,0.216932874,0.168543397,0.138295898,0.107443696,0.105723363,0.118314091,0.134694225,0.12517185,0.184050353,0.160293999,0.113903486,0.172236872,0.156353214,0.171504283,0.146356448,0.142706316,0.168670936,0.162848937,0.387410958,0.398174853,0.395526549,0.447070745,0.432300287,0.389744957,0.290380762,0.439161183,0.294981216,0.408269744,0.410447147,0.355547884,0.425749392,0.396043041,0.367211842
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,1,0.301060896,0.34625328,0.304068,0.312200629,0.347358315,0.439867226,0.400959965,0.409704528,0.311832527,0.275713323,0.262921328,0.417184228,0.365421472,0.326198224,0.297524321,0.63533992,0.634190069,0.596064483,0.619993461,0.654096544,0.688495046,0.626889962,0.64183094,0.627208809,0.610313165,0.588742071,0.636775015,0.659197176,0.637601729,0.629196013,1.41E+36,0.87802136,0.785463722,0.853192256,0.926150686,1.064998101,0.915126666,0.964518713,0.828499126,0.784972312,0.719962889,0.958638558,0.941115641,0.862603233,0.80603729
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,2,0.454764056,0.443708804,0.240698247,0.356437852,0.414278006,0.448957096,0.263090657,0.4402383,0.400290723,0.20242898,0.398338324,0.476960606,0.419012264,0.300611704,0.195882922,0.640501533,0.671371084,0.63067404,0.582489039,0.602102428,0.628844655,0.526777,0.648293647,0.63116842,0.564218034,0.645446216,0.620704654,0.645437116,0.59477927,0.568044773,0.977367925,1.029685924,0.78811396,0.846814627,0.918468202,0.967275601,0.667523643,0.996736842,0.924620388,0.711464812,0.971154536,1.010205334,0.967331147,0.786077945,0.648940144
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,3,0.60412798,0.72671831,0.784067618,0.735021162,0.619068189,0.76401376,0.763899772,0.742415164,0.650999785,0.760862287,0.80282767,1.215435411,0.630355876,0.510588129,0.551156728,0.627410344,0.655936745,0.57110109,0.602900722,0.573386501,0.564368541,0.608703211,0.577772457,0.708850546,0.583803235,0.584894543,0.473475518,0.581333501,0.680021079,0.600900853,1.187373415,1.379085543,1.332918994,1.312575061,1.126975741,1.33360128,1.343280666,1.315937539,1.368939509,1.343222816,1.394966147,1.754382418,1.128057637,1.134390669,1.114509821
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,4,2.939438671,2.778514464,2.757315366,3.283242069,2.776563967,3.076683167,2.263798205,2.817956029,2.117359032,4.430429804,2.754899456,3.96860849,2.897316031,1.729420344,2.364905969,-0.409669463,-0.216959891,-0.120153884,-0.695669653,-0.342650547,-0.527973143,0.082845524,-0.258918962,0.195428397,-1.416954912,-0.214613397,-0.986631898,-0.492238765,0.329805955,-0.093849423,2.571845435,2.588344239,2.703870578,2.589163928,2.510393143,2.633785575,2.372670918,2.615964554,2.3505651,3.048211306,2.564467767,2.963826124,2.483458672,2.115149188,2.3430642
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,5,6.949312828,7.595336181,5.928922788,8.387961756,7.012920282,7.325173576,7.700179189,6.804037428,7.399042658,7.29015068,7.580466912,7.089341254,7.271144186,6.730371311,7.845564599,-2.647408696,-3.420913589,-1.791441318,-3.399747946,-2.816802909,-3.113969459,-3.378078397,-2.785603143,-3.044908034,-2.961853263,-3.093140871,-2.877316654,-3.10179647,-2.565810723,-3.302815342,4.189806194,4.110817751,3.908931539,4.725676979,4.065629324,4.189248562,4.304183254,3.9724631,4.216717621,4.262083138,4.319169863,4.165047405,4.121736979,4.084656581,4.531330763
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,6,8.239698254,8.392292106,7.500686859,8.396071539,8.264781348,7.68686701,7.906874484,8.576503643,7.899596997,7.841812805,7.755490418,7.646634913,7.709001614,8.437436356,7.290056778,-3.704364456,-3.651544204,-2.8239832,-3.520563263,-3.531941096,-3.258135219,-3.381144058,-3.906823255,-3.300333884,-3.320730483,-3.25009147,-3.361693529,-2.970309447,-3.67076502,-2.702876541,4.577178129,4.720860349,4.556955123,4.786776651,4.728466007,4.468814255,4.546084643,4.688523759,4.582450559,4.54686947,4.508188252,4.341172159,4.651641504,4.766466116,4.570671996
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,7,8.067000662,7.947374544,7.901122748,7.747959964,7.893946853,8.039715235,7.467859308,7.971430191,7.697725423,7.135550795,7.083761315,7.160228639,7.636816312,7.603136613,7.582358402,-3.494792705,-3.137797368,-3.211408605,-2.950532812,-3.115648959,-3.37907198,-3.007604428,-3.415880783,-3.290055207,-2.543808814,-2.680504604,-2.682985349,-2.874926363,-3.224508126,-3.050920927,4.567479542,4.780740983,4.720084475,4.724775169,4.742814778,4.738186669,4.526866102,4.627403383,4.484311916,4.543621772,4.441982988,4.492212724,4.70517052,4.423596366,4.583908539
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,8,7.433107189,6.734480861,6.971910828,6.818489557,6.87997882,6.560787484,6.901035313,6.891961151,6.809649802,6.200972247,5.864973076,6.161629547,6.268795519,6.556549072,6.278611557,-2.862470933,-2.245316785,-2.432147783,-2.488309505,-2.373254477,-2.343922935,-2.36671768,-2.685802787,-2.494313899,-1.909047408,-1.778140757,-2.161531972,-2.134439482,-2.24883012,-2.137828737,4.580152502,4.439274646,4.553435813,4.319225078,4.482720687,4.297480907,4.512060946,4.284616594,4.326502806,4.290465165,4.057153403,4.062733183,4.089965002,4.234360204,4.154058889
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,9,5.629557257,5.068756129,4.988071127,4.618072935,5.048648134,5.21301251,5.945815659,5.158656352,4.428592397,4.699565114,4.547002969,4.619049438,4.708632521,4.587570626,4.223149767,-1.870102309,-1.242781046,-1.194651515,-0.939532603,-1.358103154,-1.221050009,-1.927902886,-1.285205064,-0.88986839,-1.160820771,-0.730341411,-1.223533534,-1.312147951,-1.029463085,-0.7398486,3.732402932,3.783808863,3.594188529,3.552475136,3.689450926,3.822803319,3.978400058,3.743779948,3.463748896,3.572726379,3.672783004,3.371408035,3.397529496,3.487427325,3.43219185
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,10,2.228247367,2.167546424,2.174381506,2.301406019,2.38660272,2.395617863,2.976554262,2.594452853,1.760546733,2.649576695,2.317354298,1.685466751,1.70840913,1.758155403,1.945732809,0.141616533,0.352947455,0.223321771,0.13935297,0.257628862,0.094543589,-0.109974691,-0.086038203,0.473662001,-0.053626973,0.232674315,0.464814601,0.48345216,0.568922574,0.282924837,2.403867163,2.42234767,2.410544999,2.420464753,2.636413921,2.407220681,2.827741613,2.427685206,2.253675765,2.564683354,2.498785263,2.159180258,2.203973952,2.340369592,2.246947683
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,11,0.68765932,0.647869493,0.717830674,0.813262245,0.674195424,0.748434998,0.710814845,0.583017533,0.665685472,0.69817622,0.700452786,0.618501355,0.521816579,0.574509069,0.730810813,0.831979312,0.684387278,0.689482167,0.682183607,0.684577756,0.724957763,0.700003557,0.697550223,0.793140385,0.662340269,0.695140456,0.696815928,0.722645669,0.758884844,0.73264662,1.561796081,1.270379344,1.381318856,1.48554099,1.304929385,1.475311749,1.372527155,1.211023721,1.49304347,1.301550697,1.366868129,1.253694667,1.197365948,1.29342629,1.475545272
SCBI,US-xSC,Smithsonian Conservation Biology Institute NEON,12,0.398220004,0.424072901,0.441085213,0.386995845,0.359963305,0.533063655,0.41809046,0.40509206,0.257352929,0.30056481,0.462504425,0.393555307,0.322034822,0.380657797,0.460906978,0.702328674,0.650706166,0.645561077,0.632411969,0.64521102,0.66860374,0.676730001,0.715943804,0.640627155,0.604129481,0.664256758,0.660923197,0.653349026,0.694203078,0.718929235,1.027826235,0.97635859,0.976118688,0.902653687,0.919731182,1.138553871,0.989177872,1.059307444,0.83082899,0.769803055,1.025676116,0.948097549,0.869091905,0.990954015,1.141673567
SERC,US-xSE,Smithsonian Environmental Research Center NEON,1,0.439179284,0.545510942,0.438987966,0.434649842,0.408911697,0.594497328,0.636050142,0.564922349,0.425222432,0.467955629,0.392747194,0.669104983,0.553071273,0.462662202,0.425302997,0.398874933,0.383560714,0.352568654,0.38421691,0.469912573,0.445684891,0.387832958,0.377148481,0.363168796,0.38568452,0.364725788,0.369055653,0.38543893,0.402507828,0.377067328,1.41E+36,0.900162119,0.756522317,0.81676566,0.87145649,1.01917781,1.001124121,0.90993775,0.757252127,0.828695083,0.726209111,1.024353328,0.916244596,0.845427916,0.764492127
SERC,US-xSE,Smithsonian Environmental Research Center NEON,2,0.693199215,0.714269707,0.316784183,0.552438403,0.585363033,0.666435059,0.483219605,0.654975003,0.573320072,0.420675243,0.62879384,0.765075003,0.615485981,0.502254691,0.32393467,0.337264915,0.295802496,0.469360948,0.302399525,0.310122029,0.298054096,0.232948305,0.338102182,0.319164918,0.363726478,0.341985034,0.279935553,0.323488826,0.338367937,0.371880863,0.985083507,1.007725087,0.773839523,0.843178859,0.871926521,0.930861647,0.710709922,0.966840458,0.86669158,0.817415771,0.984297543,1.039225763,0.91306022,0.814068199,0.684067205
SERC,US-xSE,Smithsonian Environmental Research Center NEON,3,0.915133537,1.130256445,1.07019504,0.971361493,0.889278293,1.126622266,1.134495429,1.173238887,0.984330524,1.105327303,1.187578724,1.72848187,1.040177515,0.739732257,0.687826102,0.261083809,0.246840656,0.272094001,0.295794255,0.269178364,0.133941184,0.19205776,0.131466525,0.301154141,0.286703905,0.16571334,0.019611895,0.171051301,0.366542426,0.389060341,1.188650816,1.441696551,1.360459716,1.262421617,1.149987394,1.313803505,1.355141305,1.34056584,1.315787152,1.43192785,1.38898051,1.819319571,1.213533878,1.096434545,1.080321594
