site,code,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
KONA,US-xKA,Konza Prairie Agroecosystem NEON,7,5.703366821,3.627380381,5.744172372,6.410052261,5.460343995,4.74183984,4.98440003,6.254411188,7.122553489,6.630092959,5.762231048,3.27346401,5.606085858,4.938954323,5.855779172,-1.263784331,-0.29669227,-1.369006421,-1.774118519,-1.295329692,-0.923484989,-0.972256383,-1.613888466,-1.833185892,-1.362000284,-0.187182882,-1.178915454,-1.019515632,-1.473499418,4.24039973,3.58471873,4.173149718,4.445299326,4.03813769,3.864069831,4.013295337,4.422178476,4.525892856,4.530620662,4.18439592,3.443789862,4.28636816,3.962374695,4.211882783
KONA,US-xKA,Konza Prairie Agroecosystem NEON,8,4.906309364,5.130093727,3.260477479,5.71848754,4.938284668,4.437098617,4.370044978,5.587640852,5.769711918,5.264725768,5.06810993,2.987968039,5.967103024,3.753553024,5.440960867,-0.888888215,-0.983787076,-0.172774522,-1.431042773,-0.878710948,-0.717360141,-0.735709742,-1.198696246,-1.232591609,-1.065669142,-0.092591187,-1.422871579,-0.432519549,-1.265756472,3.947352024,4.041607102,3.345743484,4.058810397,3.990271424,3.800784993,3.731993322,4.127295461,4.095539017,3.894133932,3.961226611,3.188903926,4.250588317,3.567845581,4.032565439
KONA,US-xKA,Konza Prairie Agroecosystem NEON,9,3.147206711,3.057443565,2.763946024,3.016408749,3.235486606,3.212266996,2.473331613,3.005921664,2.463021954,2.369787038,2.486508173,2.540867496,3.234651515,2.372163666,3.130665325,-0.329076984,-0.301371858,-0.191466659,-0.309037307,-0.354805948,-0.437660196,-0.035373646,-0.307945534,-0.041073332,-0.135437467,-0.086096832,-0.282619061,0.036947023,-0.302715826,2.907825608,2.946117112,2.729758306,2.806567216,3.025609977,2.85618399,2.660585774,2.790429576,2.530964084,2.625565106,2.548130538,2.630052151,3.078272486,2.648377132,2.931382869
KONA,US-xKA,Konza Prairie Agroecosystem NEON,10,1.115541836,1.278367332,1.242757544,0.840849611,1.22096594,0.936393505,1.074236032,1.02433717,0.779171259,0.907550172,0.868937123,0.823990743,1.299721896,1.019418155,0.930733545,0.290832585,0.261288835,0.277173287,0.590520996,0.289405767,0.319035497,0.368142114,0.341423267,0.321711316,0.38914341,0.467336201,0.184670852,0.361657052,0.376330434,1.476438863,1.560988906,1.540911725,1.498571597,1.613296448,1.312986664,1.570969982,1.476138982,1.278447072,1.393716008,1.363681492,1.409314058,1.559079313,1.484400548,1.470595198
KONA,US-xKA,Konza Prairie Agroecosystem NEON,11,0.505246319,0.509244023,0.47269695,0.386132372,0.490792663,0.473475147,0.438890914,0.417486613,0.386514192,0.381392047,0.427709973,0.485152362,0.431756712,0.40630422,0.417389479,0.449551697,0.278033962,0.355370088,0.374136233,0.362181145,0.4208376,0.406188699,0.330590221,0.336200514,0.332531479,0.423609504,0.392672366,0.281306442,0.401574168,1.029059118,0.839445784,0.879374888,0.811918824,0.919981202,0.963892398,0.912004625,0.797522041,0.896363073,0.79156478,0.813285908,1.022779136,0.906096926,0.712670252,0.893580632
KONA,US-xKA,Konza Prairie Agroecosystem NEON,12,0.316736084,0.371893972,0.331047574,0.363331018,0.353476659,0.338882424,0.193012745,0.264820489,0.158493063,0.283104232,0.352936257,0.271831308,0.227016427,0.265540376,0.299841314,0.20759634,0.243438825,0.281514572,0.306669267,0.301755238,0.323891478,0.268772313,0.253458222,0.257252207,0.298633746,0.316738862,0.310926761,0.285466503,0.313873202,0.568450143,0.641392975,0.637605717,0.676899112,0.674569507,0.689449284,0.486750606,0.532681999,0.507406387,0.541151956,0.665181681,0.614088541,0.558974249,0.56558961,0.621587524
KONZ,US-xKZ,Konza Prairie Biological Station NEON,1,0.260599123,0.304688534,0.325650138,0.299263733,0.265647085,0.395977256,0.259702788,0.219854981,0.31262651,0.169611171,0.211143798,0.327253779,0.250063504,0.288509855,0.257453304,0.282315799,0.272029471,0.255086669,0.298208702,0.285947331,0.349934716,0.335692799,0.262480058,0.276059171,0.281652914,0.274996731,0.27050256,0.312396044,0.284893368,1.41E+36,0.608048709,0.582959758,0.628506643,0.56058537,0.776208299,0.6038956,0.473776575,0.576746986,0.432783774,0.501732563,0.618794788,0.546575006,0.604670501,0.5622167
KONZ,US-xKZ,Konza Prairie Biological Station NEON,2,0.29004217,0.428874165,0.342116009,0.198984863,0.351782728,0.41426061,0.300156636,0.367473069,0.417864562,0.280638634,0.270682652,0.321255099,0.319061198,0.292361383,0.332549952,0.298455431,0.290603791,0.278377416,0.309803541,0.352949118,0.227232651,0.217037702,0.260779618,0.22797467,0.273199187,0.271038081,0.321613799,0.295580292,0.344050008,0.562785407,0.756853405,0.625495982,0.562226482,0.760878842,0.658923743,0.535360082,0.629384845,0.729433497,0.522970916,0.585026801,0.645342252,0.67411615,0.5767005,0.719432065
KONZ,US-xKZ,Konza Prairie Biological Station NEON,3,0.464383386,0.506388745,0.50820229,0.579625978,0.478412527,0.580123762,0.591733872,0.495301307,0.500791249,0.45291773,0.492320864,0.640478997,0.438621441,0.493340924,0.436858859,0.290828437,0.295540589,0.319613428,0.321066999,0.316790141,0.30189423,0.395517104,0.346238471,0.378949955,0.385736619,0.413330602,0.261081913,0.276962631,0.335160988,0.774617564,0.83927367,0.865428375,0.984567222,0.866390603,0.948485332,1.050161694,0.876500981,0.87531641,0.857017581,0.934490992,1.153724221,0.728096512,0.821781604,0.874275971
KONZ,US-xKZ,Konza Prairie Biological Station NEON,4,1.441241459,1.107994984,1.624199265,1.779688455,1.216741364,1.71182458,1.120793755,0.906225185,0.930192612,1.674187874,0.951343593,2.792351788,0.806792265,0.906449993,1.144528379,0.002005795,0.305180802,0.059522148,-0.095019321,0.196756343,0.001303382,0.201003188,0.310524899,-0.036921794,0.311228275,-0.595355073,0.409703614,0.397609828,0.239968738,1.559616135,1.527301769,1.74222242,1.768110927,1.519577049,1.809820511,1.454215198,1.310583376,1.318567251,1.717178445,1.363249297,2.238338659,1.290114287,1.408226576,1.470050074
KONZ,US-xKZ,Konza Prairie Biological Station NEON,5,4.633941544,4.00865574,4.802074384,5.160690543,3.293223609,3.614888644,4.105601996,3.253529612,3.685939313,4.055811379,3.53988696,3.900375361,3.336731535,3.645144875,3.646598017,-1.214932502,-0.971331112,-1.329873426,-1.362410299,-0.646810477,-0.584725877,-0.829048526,-0.551420107,-0.881386079,-0.635749488,-0.85404425,-0.483142259,-0.573588897,-0.628080419,3.361758058,3.03228361,3.377951865,3.648594757,2.781136638,3.098756238,3.260433062,2.891357443,3.090300733,3.150279317,2.991655415,3.188213994,2.951248721,3.125051362,3.053535934
KONZ,US-xKZ,Konza Prairie Biological Station NEON,6,5.914766987,5.40623829,6.138417414,6.307763548,5.388814329,4.614193004,5.849379708,5.837791966,6.64051348,6.288841632,6.093884529,3.916707796,5.952898678,6.026062497,5.383949214,-1.512252142,-1.31188964,-1.714671422,-1.824348511,-1.247623149,-0.873449121,-1.507935464,-1.54173969,-1.614447559,-1.624817357,-0.65710877,-1.606154636,-1.503005437,-1.214376411,4.263162479,4.095228866,4.303498722,4.350233491,4.067399989,3.829282838,4.257846375,4.187975326,4.451112081,4.451361945,4.306997167,3.548970529,4.240270148,4.340559146,4.183211806
KONZ,US-xKZ,Konza Prairie Biological Station NEON,7,5.460467676,3.411343192,5.562930251,6.35779896,5.065391957,4.16667985,4.744684974,6.521394746,6.984269551,6.332719142,5.187085616,2.883774456,5.350612189,4.853740486,5.971085929,-1.25270919,-0.180114858,-1.295204664,-1.78215232,-1.141342408,-0.64256287,-0.844317602,-1.843273964,-1.703563749,-1.190921189,0.003107963,-1.106224366,-0.98282419,-1.54734161,4.21649032,3.507940198,4.196539539,4.472789857,3.994905832,3.737065495,3.967258017,4.519644909,4.515163216,4.472913471,4.076192622,3.302194997,4.227531025,3.945284427,4.301546675
KONZ,US-xKZ,Konza Prairie Biological Station NEON,8,4.563112632,4.7007662,2.888874942,5.383650493,4.271217324,4.081668766,3.382758755,5.531353915,5.528747613,4.51995088,4.563753964,2.414423974,5.502077165,3.272001438,5.037400509,-0.857186588,-0.827084735,-0.009086691,-1.310286983,-0.61746674,-0.582871219,-0.330423854,-1.219123416,-1.002567136,-0.897782481,0.116541139,-1.243091618,-0.231473635,-1.142405731,3.818208192,3.846716856,3.188022387,3.924570618,3.778926411,3.667475724,3.385967667,4.07009267,3.992328435,3.65027155,3.753224716,2.912022093,4.069162636,3.368325887,3.855465905
KONZ,US-xKZ,Konza Prairie Biological Station NEON,9,3.081000094,3.046027028,2.662394582,2.912690378,3.111435896,3.317971481,2.18646158,2.826113535,2.472303511,2.151417193,2.307776238,2.194144347,3.210409362,2.194605029,2.709947736,-0.358097869,-0.271349102,-0.162532026,-0.314058323,-0.283369347,-0.493116717,0.087449331,-0.237875897,0.037032041,-0.09352979,0.040223312,-0.345462222,0.109560068,-0.152044606,2.876771189,2.948946064,2.711261789,2.778867337,2.999832216,2.914699683,2.520835369,2.722561279,2.526277449,2.506780057,2.473458277,2.471680855,3.059975047,2.561094385,2.785974071
KONZ,US-xKZ,Konza Prairie Biological Station NEON,10,1.017143176,1.293772996,1.190037286,0.767749102,1.21606661,0.981277293,1.014259139,0.949963718,0.736936111,0.85189969,0.845209809,0.747176197,1.3320218,0.923210283,0.849404674,0.349335069,0.239803118,0.317240589,0.625110409,0.266775708,0.325544575,0.406581133,0.384487462,0.365745344,0.432790963,0.508853281,0.166020559,0.412752917,0.427880579,1.461060857,1.525849328,1.537499775,1.466956915,1.623546601,1.340778538,1.539521464,1.458629807,1.260402986,1.392882818,1.374243579,1.383575585,1.580507599,1.454793818,1.442010718
KONZ,US-xKZ,Konza Prairie Biological Station NEON,11,0.422834146,0.479532826,0.40910069,0.334631311,0.459812187,0.429046531,0.398699826,0.393150258,0.352125986,0.356864345,0.412548816,0.431209802,0.405219633,0.379758044,0.374489677,0.513297595,0.315814915,0.421342972,0.431948361,0.416089052,0.457174363,0.465142043,0.3558761,0.361802362,0.363981575,0.466690419,0.442497141,0.32154135,0.441717402,1.0097389,0.83706003,0.875117031,0.79503215,0.925972297,0.954756642,0.903288382,0.787654481,0.879838474,0.7790146,0.811600656,1.005495022,0.922947115,0.721323048,0.888544156
KONZ,US-xKZ,Konza Prairie Biological Station NEON,12,0.280523449,0.356544357,0.312311292,0.32261463,0.340551533,0.331247234,0.191521443,0.257468805,0.162149791,0.266858615,0.344779265,0.263587056,0.233526308,0.259545798,0.294216687,0.249487647,0.276051354,0.330428748,0.339154584,0.329227519,0.351895113,0.278356271,0.266591944,0.27226913,0.322603293,0.34993309,0.340811892,0.30738231,0.340557374,0.563882994,0.647445437,0.651750399,0.673517743,0.677110858,0.700509957,0.478939031,0.535428431,0.504590442,0.524776696,0.666503413,0.640379217,0.55540063,0.565374751,0.628574023
MOAB,US-xMB,Moab NEON,1,0.168236477,0.170059785,0.275631226,0.147463915,0.321507498,0.238884651,0.176402842,0.138330925,0.216611176,0.155670087,0.185375855,0.243253828,0.137826855,0.240086745,0.256779084,-0.084271095,-0.088034624,-0.05995236,-0.073345957,-0.065651134,-0.068764419,-0.081186643,-0.079964785,-0.072705875,-0.069098216,-0.079477861,-0.092868858,-0.065554461,-0.05996373,1.41E+36,0.263347947,0.318666863,0.213425843,0.361417882,0.299434112,0.278402942,0.201366306,0.310787069,0.211340308,0.253435873,0.302428357,0.206317133,0.302478711,0.342471922
MOAB,US-xMB,Moab NEON,2,0.236914105,0.24714807,0.29076944,0.226465554,0.389008753,0.319416698,0.368605989,0.231439467,0.364177943,0.188014226,0.257776608,0.267309035,0.28514526,0.342844291,0.445814551,-0.069080102,-0.071570927,-0.060681691,-0.081436419,-0.062434603,-0.066595574,-0.07226522,-0.071663431,-0.054622934,-0.068184637,-0.064969272,-0.068123337,-0.070964243,-0.081331769,0.28022292,0.301078974,0.312623443,0.283374373,0.36735744,0.323745827,0.37094731,0.296548843,0.367668024,0.273121973,0.314501377,0.319207418,0.334484638,0.380185427,0.436819919
MOAB,US-xMB,Moab NEON,3,0.515010839,0.424636494,0.500017536,0.667215632,0.565357911,0.404422651,0.572676522,0.575288035,0.524368619,0.446120102,0.555369001,0.51928541,0.454104299,0.535086462,0.543050877,-0.087836091,-0.094111069,-0.117319401,-0.197129796,-0.142039413,-0.043798674,-0.145124443,-0.155319212,-0.09786711,-0.126251376,-0.122878922,-0.127538614,-0.139778351,-0.146017706,0.491589253,0.393632265,0.480115575,0.530912008,0.503917417,0.435066199,0.47978961,0.472717741,0.481660763,0.442162846,0.48930415,0.447337174,0.445669178,0.493913224,0.469142839
MOAB,US-xMB,Moab NEON,4,0.778246452,0.80064018,0.749809039,0.934410293,0.859969469,0.790443622,0.996843626,0.798077985,0.691873563,0.726758411,0.712912476,0.745856234,0.646026556,0.729653717,0.791178225,-0.266335352,-0.260512227,-0.26379206,-0.300011525,-0.325062894,-0.254367606,-0.376903241,-0.294624443,-0.213660323,-0.237740721,-0.179387697,-0.208564068,-0.236099806,-0.252339584,0.565268779,0.57574358,0.574074677,0.680872872,0.599045567,0.570425868,0.657143112,0.561190833,0.54877838,0.54728243,0.533878406,0.54154979,0.508082209,0.532173595,0.574984079
MOAB,US-xMB,Moab NEON,5,1.041423373,0.907323884,0.984754486,1.222031748,1.135663907,0.884274369,1.128377687,0.940165176,0.953678452,0.987077748,1.012887519,0.752370604,1.001703316,1.020034025,0.891577067,-0.308388715,-0.240823705,-0.305835418,-0.416829569,-0.356364767,-0.219295749,-0.340414226,-0.28534846,-0.300976198,-0.290724137,-0.136633878,-0.295260403,-0.323905652,-0.244543053,0.761127745,0.701523315,0.741801166,0.843724574,0.816270169,0.670574117,0.807823872,0.675258435,0.742715967,0.693078941,0.716459438,0.628678107,0.713439473,0.736943903,0.678192464
MOAB,US-xMB,Moab NEON,6,0.98360171,0.865117818,1.079694818,1.136246208,1.021331329,0.926591696,1.058080097,1.02194346,0.871890388,1.079834257,0.999879539,0.736935813,0.908615298,0.99174199,1.087983535,-0.221191831,-0.145298478,-0.256723552,-0.302322954,-0.223681368,-0.165623755,-0.263466356,-0.246475206,-0.262271042,-0.242620317,-0.083057602,-0.153868767,-0.220415246,-0.250805201,0.791482932,0.715458347,0.842015139,0.864879035,0.791803238,0.760429863,0.815125047,0.812622647,0.68906338,0.836980472,0.770310982,0.682627523,0.755479431,0.790365537,0.875761529
MOAB,US-xMB,Moab NEON,7,0.895482055,0.782786134,0.897289215,1.028367323,0.990312064,0.953784703,1.001939715,0.905460138,0.891315731,1.045352626,0.769685652,0.74134234,1.035209736,0.821783658,1.127760734,-0.131989603,-0.081628755,-0.13012285,-0.203605661,-0.172272322,-0.152437608,-0.178868891,-0.125836757,-0.20601941,-0.096006013,-0.082008225,-0.179064785,-0.081058571,-0.211750361,0.796367693,0.731466867,0.797614668,0.874923045,0.8385786,0.854357076,0.848789198,0.817826217,0.790753776,0.875557684,0.715448111,0.721161949,0.87881217,0.770543039,0.893701867
MOAB,US-xMB,Moab NEON,8,1.012542817,0.84782469,0.916227675,0.953675955,1.09379212,0.970483225,0.898456677,0.819660536,0.713574441,1.021129961,0.787924451,0.715519928,1.118515687,0.870714943,0.85295946,-0.16984146,-0.125996859,-0.153272474,-0.174031403,-0.22296866,-0.176388302,-0.135305687,-0.108542325,-0.189158511,-0.094313331,-0.063815528,-0.211455394,-0.096255897,-0.102499505,0.833943462,0.734214935,0.82420369,0.797960067,0.888892474,0.816997188,0.791521169,0.709012847,0.652353963,0.851047552,0.729974772,0.685432106,0.921437845,0.741569841,0.731550224
MOAB,US-xMB,Moab NEON,9,0.931604913,0.979511229,0.928154129,0.84902472,0.985952168,0.89747929,0.999428867,0.683477196,0.727591156,0.827963418,0.778530093,0.781325038,1.067657946,0.791631352,0.730624439,-0.190532843,-0.151820903,-0.204587147,-0.123899205,-0.177684795,-0.143465017,-0.15408701,-0.082892391,-0.131615535,-0.084713135,-0.111524035,-0.184789648,-0.100147496,-0.086497774,0.721523991,0.827673377,0.74791864,0.719270614,0.782202926,0.740331171,0.763446827,0.606706529,0.618654278,0.675425165,0.696510654,0.640754109,0.851306534,0.683397196,0.633764457
MOAB,US-xMB,Moab NEON,10,0.652912109,0.686805393,0.718750855,0.67796662,0.714286489,0.702006505,0.73123777,0.579667022,0.553823768,0.644776094,0.613165687,0.617817469,0.705901713,0.620046751,0.687291482,-0.079053037,-0.144498109,-0.080202406,-0.051056923,-0.043711871,-0.08574773,-0.1119415,-0.062590962,-0.081699863,-0.111048364,-0.072155305,-0.114061079,-0.040796151,-0.037796488,0.577340721,0.576730597,0.639275725,0.620253641,0.635745451,0.592351406,0.60957222,0.526306486,0.515228665,0.571457672,0.532321285,0.525824447,0.592773912,0.574882492,0.665974814
MOAB,US-xMB,Moab NEON,11,0.35904458,0.370065339,0.344363831,0.374426566,0.313005927,0.393035893,0.407719117,0.390539723,0.321115681,0.336818514,0.349036671,0.376850844,0.350681128,0.347524739,0.350929427,-0.058609312,-0.05876918,-0.04559503,-0.048996808,-0.04955629,-0.075899047,-0.034803615,-0.063216266,-0.054719091,-0.068477409,-0.05577299,-0.03532587,-0.031347624,-0.049565688,0.383602724,0.358225325,0.421842857,0.408675047,0.359864356,0.411456793,0.437410579,0.432560454,0.357801204,0.388484895,0.379820365,0.397149825,0.413923719,0.405761106,0.405077244
MOAB,US-xMB,Moab NEON,12,0.168623504,0.22098101,0.183490075,0.245973589,0.246228992,0.178571826,0.154553922,0.178275303,0.147065342,0.314749113,0.202314509,0.172597566,0.188692312,0.215765759,0.164124615,-0.087305359,-0.068698821,-0.078705765,-0.064896163,-0.060751196,-0.069896636,-0.077384099,-0.05926185,-0.04893749,-0.064620108,-0.071266302,-0.06331388,-0.055299684,-0.077072054,0.267301596,0.298982193,0.270189875,0.323787182,0.302260104,0.296875337,0.241516413,0.276437892,0.215106996,0.373622591,0.281079956,0.255130275,0.282765511,0.328705317,0.257174173
NIWO,US-xNW,Niwot Ridge NEON,1,0.053095661,0.032002588,0.093272518,0.058888358,0.128658133,0.060248149,0.042500932,0.003335195,0.102372296,0.041565073,0.019923268,0.07821242,0.065446176,0.050983213,0.064061369,0.141464196,0.142313969,0.14747649,0.138486692,0.146337559,0.16301507,0.161465648,0.149400443,0.149357161,0.158068783,0.159410414,0.12401542,0.154295175,0.168988226,1.41E+36,0.306361484,0.418557092,0.34798372,0.42491207,0.376035851,0.33450838,0.250939939,0.401812936,0.323658916,0.297828121,0.390712165,0.352207858,0.347357592,0.356744026
NIWO,US-xNW,Niwot Ridge NEON,2,0.028116668,0.054746269,0.019225809,0.021404167,0.061553723,0.032195896,0.072446212,0.038603027,0.064984118,0.011713453,0.028507398,0.020015396,0.044261124,0.018059864,0.204141661,0.137201457,0.134995455,0.135463566,0.129606051,0.158280731,0.129869038,0.141339674,0.143161697,0.135800067,0.13000892,0.140612112,0.131405567,0.140207387,0.116452068,0.304995274,0.339031743,0.278618408,0.274969967,0.366397118,0.292960951,0.383054823,0.324316791,0.35409385,0.251273934,0.29550628,0.278858629,0.311740653,0.289360495,0.485696728
NIWO,US-xNW,Niwot Ridge NEON,3,0.137497707,0.189682911,0.160910268,0.50742705,0.114484109,0.143618533,0.29750018,0.069175568,0.275402676,0.107877917,0.152153794,0.67817892,0.084204764,0.112823338,0.28395355,0.109883372,0.066649606,0.128494623,-0.008547283,0.115841011,0.12924174,0.080575822,0.118103626,0.141753394,0.080638849,-0.230240422,0.114450648,0.108130379,0.054112845,0.442859025,0.401987697,0.438054423,0.665501837,0.40839353,0.429890978,0.537185762,0.360215673,0.535504377,0.41726741,0.409310781,0.676221202,0.363193379,0.421546959,0.507598569
NIWO,US-xNW,Niwot Ridge NEON,4,0.43052404,0.984137814,0.418729029,0.626593078,0.433988954,0.9496825,0.450992462,0.334557917,0.490456472,0.391590769,0.329734104,1.530860297,0.213431059,0.52346423,0.655502157,0.044463079,-0.334212568,0.037919814,-0.074558309,0.088787331,-0.275647371,0.001599414,0.057596918,0.052450575,-0.010539884,-0.636130454,0.049368061,-0.091073987,-0.102139732,0.669552686,0.867346527,0.6519599,0.72080494,0.698905442,0.873516086,0.641429638,0.551367383,0.642720917,0.626161192,0.547381279,1.098938993,0.474583711,0.649101257,0.764881712
